macho_id,original,predicted,trust
167.24564.5066,MicroLensing,MicroLensing,1
119.20611.6102,MicroLensing,MicroLensing,1
304.35730.425,MicroLensing,MicroLensing,1
173.33002.479,MicroLensing,Quasar,1
302.45258.1038,MicroLensing,MicroLensing,1
7.7420.2571,MicroLensing,Be Stars,1
101.21170.2699,MicroLensing,None Variable,1
104.21164.4093,MicroLensing,MicroLensing,1
154.29041.2113,MicroLensing,MicroLensing,1
179.22226.151,MicroLensing,None Variable,1
305.36746.2411,MicroLensing,MicroLensing,1
162.25212.3830,MicroLensing,MicroLensing,1
176.19214.2902,MicroLensing,MicroLensing,1
111.23747.1724,MicroLensing,MicroLensing,1
109.20119.1051,MicroLensing,MicroLensing,1
121.21910.1940,MicroLensing,MicroLensing,1
109.20635.2193,MicroLensing,MicroLensing,1
101.21045.2528,MicroLensing,MicroLensing,1
402.47619.1009,MicroLensing,MicroLensing,1
119.20091.1789,MicroLensing,MicroLensing,1
403.47849.756,MicroLensing,MicroLensing,1
101.21689.315,MicroLensing,MicroLensing,1
101.21174.2534,MicroLensing,MicroLensing,1
119.20742.2884,MicroLensing,MicroLensing,1
137.29986.2769,MicroLensing,MicroLensing,1
311.37730.4143,MicroLensing,MicroLensing,1
101.21174.3112,MicroLensing,MicroLensing,1
105.21425.3499,MicroLensing,MicroLensing,1
104.20775.2644,MicroLensing,MicroLensing,1
403.47793.2961,MicroLensing,MicroLensing,1
401.48052.861,MicroLensing,MicroLensing,1
108.19341.2253,MicroLensing,MicroLensing,1
113.18809.3408,MicroLensing,MicroLensing,1
310.38237.1062,MicroLensing,MicroLensing,1
310.38242.570,MicroLensing,MicroLensing,1
401.47991.1840,MicroLensing,MicroLensing,1
114.19842.2283,MicroLensing,MicroLensing,1
103.24544.794,MicroLensing,MicroLensing,1
108.19074.550,MicroLensing,None Variable,1
113.18414.1512,MicroLensing,MicroLensing,1
403.47846.2778,MicroLensing,MicroLensing,1
102.23112.1759,MicroLensing,MicroLensing,1
115.22701.743,MicroLensing,MicroLensing,1
115.22565.2060,MicroLensing,MicroLensing,1
403.47848.35,MicroLensing,MicroLensing,1
113.18550.3650,MicroLensing,MicroLensing,1
108.18559.526,MicroLensing,MicroLensing,1
110.22194.461,MicroLensing,MicroLensing,1
403.47845.495,MicroLensing,MicroLensing,1
154.28787.2812,MicroLensing,Quasar,1
158.27052.2802,MicroLensing,MicroLensing,1
131.29214.519,MicroLensing,MicroLensing,1
311.37727.1742,MicroLensing,MicroLensing,1
111.24134.304,MicroLensing,MicroLensing,1
109.20370.5166,MicroLensing,MicroLensing,1
121.22423.1032,MicroLensing,MicroLensing,1
124.22155.295,MicroLensing,MicroLensing,1
176.19219.978,MicroLensing,MicroLensing,1
162.25869.432,MicroLensing,MicroLensing,1
102.23501.4570,MicroLensing,MicroLensing,1
113.19196.3672,MicroLensing,MicroLensing,1
124.21377.353,MicroLensing,MicroLensing,1
403.47491.770,MicroLensing,MicroLensing,1
104.20121.2255,MicroLensing,MicroLensing,1
118.18402.495,MicroLensing,MicroLensing,1
180.22242.2664,MicroLensing,MicroLensing,1
101.21042.5059,MicroLensing,MicroLensing,1
113.18292.2374,MicroLensing,MicroLensing,1
105.21162.7174,MicroLensing,MicroLensing,1
178.23531.931,MicroLensing,MicroLensing,1
179.22486.3353,MicroLensing,MicroLensing,1
402.47742.3318,MicroLensing,MicroLensing,1
101.20914.3873,MicroLensing,MicroLensing,1
121.21909.1805,MicroLensing,MicroLensing,1
158.26802.1155,MicroLensing,MicroLensing,1
301.45445.840,MicroLensing,MicroLensing,1
176.18693.267,MicroLensing,MicroLensing,1
101.21307.880,MicroLensing,MicroLensing,1
102.22466.140,MicroLensing,MicroLensing,1
167.24169.3673,MicroLensing,MicroLensing,1
403.47554.630,MicroLensing,MicroLensing,1
180.22767.1452,MicroLensing,MicroLensing,1
118.19184.939,MicroLensing,MicroLensing,1
161.24956.2466,MicroLensing,MicroLensing,1
168.25079.1100,MicroLensing,MicroLensing,1
301.46616.2156,MicroLensing,MicroLensing,1
176.18826.909,MicroLensing,MicroLensing,1
180.22633.2883,MicroLensing,MicroLensing,1
179.21584.3189,MicroLensing,MicroLensing,1
104.20779.9616,MicroLensing,MicroLensing,1
1.3441.2835,None Variable,None Variable,1
1.3441.2520,None Variable,None Variable,1
1.3320.62,None Variable,MicroLensing,1
1.3441.2655,None Variable,None Variable,1
1.3441.2631,None Variable,None Variable,1
1.3441.1489,None Variable,None Variable,1
1.3441.2219,None Variable,None Variable,1
1.3441.466,None Variable,None Variable,1
1.3441.858,None Variable,None Variable,1
1.3441.771,None Variable,None Variable,1
1.3441.1891,None Variable,None Variable,1
1.3441.1341,None Variable,None Variable,1
1.3320.71,None Variable,None Variable,1
1.3441.479,None Variable,None Variable,1
1.3441.1738,None Variable,None Variable,1
1.3441.159,None Variable,None Variable,1
1.3441.645,None Variable,None Variable,1
1.3441.3070,None Variable,None Variable,1
1.3441.1547,None Variable,None Variable,1
1.3441.304,None Variable,None Variable,1
1.3320.158,None Variable,None Variable,1
1.3441.1419,None Variable,None Variable,1
1.3441.243,None Variable,None Variable,1
1.3441.1197,None Variable,None Variable,1
1.3320.241,None Variable,None Variable,1
1.3320.367,None Variable,None Variable,1
1.3441.662,None Variable,None Variable,1
1.3320.96,None Variable,None Variable,1
1.3441.674,None Variable,None Variable,1
1.3441.1678,None Variable,None Variable,1
1.3441.893,None Variable,None Variable,1
1.3441.1710,None Variable,None Variable,1
1.3441.3181,None Variable,None Variable,1
1.3441.2297,None Variable,None Variable,1
1.3320.39,None Variable,None Variable,1
1.3441.334,None Variable,None Variable,1
1.3441.193,None Variable,None Variable,1
1.3320.470,None Variable,None Variable,1
1.3320.103,None Variable,None Variable,1
1.3441.1060,None Variable,None Variable,1
1.3441.1193,None Variable,None Variable,1
1.3441.2861,None Variable,None Variable,1
1.3441.2892,None Variable,None Variable,1
1.3441.1658,None Variable,None Variable,1
1.3441.2950,None Variable,None Variable,1
1.3441.1943,None Variable,None Variable,1
1.3441.1438,None Variable,None Variable,1
1.3441.1258,None Variable,None Variable,1
1.3441.2248,None Variable,None Variable,1
1.3441.2125,None Variable,None Variable,1
1.3441.2826,None Variable,None Variable,1
1.3441.940,None Variable,None Variable,1
1.3441.497,None Variable,None Variable,1
1.3441.1845,None Variable,None Variable,1
1.3441.157,None Variable,MicroLensing,1
1.3441.1660,None Variable,None Variable,1
1.3441.2938,None Variable,None Variable,1
1.3441.1367,None Variable,None Variable,1
1.3441.2898,None Variable,None Variable,1
1.3441.1850,None Variable,None Variable,1
1.3320.224,None Variable,None Variable,1
1.3441.2747,None Variable,None Variable,1
1.3441.1148,None Variable,None Variable,1
1.3441.2447,None Variable,None Variable,1
1.3441.708,None Variable,None Variable,1
1.3441.1685,None Variable,None Variable,1
1.3441.2533,None Variable,None Variable,1
1.3441.1988,None Variable,None Variable,1
1.3441.268,None Variable,None Variable,1
1.3320.409,None Variable,None Variable,1
1.3441.711,None Variable,None Variable,1
1.3441.1810,None Variable,None Variable,1
1.3441.3054,None Variable,None Variable,1
1.3320.396,None Variable,None Variable,1
1.3441.2976,None Variable,None Variable,1
1.3441.962,None Variable,None Variable,1
1.3441.3020,None Variable,None Variable,1
1.3441.2592,None Variable,None Variable,1
1.3441.1180,None Variable,None Variable,1
1.3441.1102,None Variable,None Variable,1
1.3441.3188,None Variable,None Variable,1
1.3441.1554,None Variable,None Variable,1
1.3320.273,None Variable,None Variable,1
1.3441.2442,None Variable,None Variable,1
1.3441.427,None Variable,None Variable,1
1.3441.1719,None Variable,None Variable,1
1.3441.941,None Variable,None Variable,1
1.3320.263,None Variable,None Variable,1
1.3441.3434,None Variable,None Variable,1
1.3441.2112,None Variable,None Variable,1
1.3441.3147,None Variable,None Variable,1
1.3441.1403,None Variable,None Variable,1
1.3441.1510,None Variable,None Variable,1
1.3441.2707,None Variable,None Variable,1
1.3441.2773,None Variable,None Variable,1
1.3441.1360,None Variable,None Variable,1
1.3320.87,None Variable,None Variable,1
1.3441.1300,None Variable,None Variable,1
1.3441.2508,None Variable,None Variable,1
1.3441.3240,None Variable,None Variable,1
1.3320.166,None Variable,None Variable,1
1.3441.1539,None Variable,None Variable,1
1.3441.609,None Variable,None Variable,1
1.3441.1092,None Variable,None Variable,1
1.3441.3655,None Variable,None Variable,1
1.3441.1743,None Variable,None Variable,1
1.3441.2317,None Variable,None Variable,1
1.3441.3831,None Variable,None Variable,1
1.3441.2555,None Variable,None Variable,1
1.3441.1287,None Variable,None Variable,1
1.3441.1590,None Variable,None Variable,1
1.3320.214,None Variable,None Variable,1
1.3441.2930,None Variable,None Variable,1
1.3441.3535,None Variable,None Variable,1
1.3441.1637,None Variable,None Variable,1
1.3441.2451,None Variable,None Variable,1
1.3441.2192,None Variable,None Variable,1
1.3441.971,None Variable,None Variable,1
1.3441.843,None Variable,None Variable,1
1.3441.1764,None Variable,None Variable,1
1.3441.3151,None Variable,None Variable,1
1.3441.1682,None Variable,None Variable,1
1.3441.3367,None Variable,None Variable,1
1.3441.2247,None Variable,None Variable,1
1.3441.1569,None Variable,None Variable,1
1.3441.2519,None Variable,None Variable,1
1.3441.1790,None Variable,None Variable,1
1.3320.175,None Variable,None Variable,1
1.3441.3551,None Variable,None Variable,1
1.3441.120,None Variable,None Variable,1
1.3441.3255,None Variable,None Variable,1
1.3441.261,None Variable,None Variable,1
1.3441.1493,None Variable,None Variable,1
1.3441.2911,None Variable,None Variable,1
1.3441.931,None Variable,None Variable,1
1.3441.1980,None Variable,None Variable,1
1.3320.86,None Variable,None Variable,1
1.3441.1012,None Variable,None Variable,1
1.3320.168,None Variable,None Variable,1
1.3441.3487,None Variable,None Variable,1
1.3441.1838,None Variable,None Variable,1
1.3320.95,None Variable,None Variable,1
1.3441.65,None Variable,None Variable,1
1.3441.596,None Variable,None Variable,1
1.3441.1481,None Variable,None Variable,1
1.3441.2079,None Variable,None Variable,1
1.3441.2478,None Variable,None Variable,1
1.3441.2061,None Variable,None Variable,1
1.3441.1871,None Variable,None Variable,1
1.3441.3497,None Variable,None Variable,1
1.3441.2742,None Variable,None Variable,1
1.3441.217,None Variable,None Variable,1
1.3320.134,None Variable,None Variable,1
1.3441.3530,None Variable,None Variable,1
1.3441.2804,None Variable,None Variable,1
1.3441.387,None Variable,None Variable,1
1.3441.1203,None Variable,None Variable,1
1.3441.1054,None Variable,None Variable,1
1.3441.1426,None Variable,None Variable,1
1.3441.216,None Variable,None Variable,1
1.3441.3242,None Variable,None Variable,1
1.3441.140,None Variable,None Variable,1
1.3441.2710,None Variable,None Variable,1
1.3441.1274,None Variable,None Variable,1
1.3441.3245,None Variable,None Variable,1
1.3441.1473,None Variable,None Variable,1
1.3441.179,None Variable,None Variable,1
1.3441.3069,None Variable,None Variable,1
1.3441.3179,None Variable,None Variable,1
1.3441.2477,None Variable,None Variable,1
1.3441.1079,None Variable,None Variable,1
1.3441.329,None Variable,None Variable,1
1.3441.1059,None Variable,None Variable,1
1.3441.1853,None Variable,None Variable,1
1.3441.2474,None Variable,None Variable,1
1.3441.2126,None Variable,None Variable,1
1.3441.135,None Variable,None Variable,1
1.3320.178,None Variable,None Variable,1
1.3441.2405,None Variable,None Variable,1
1.3441.372,None Variable,None Variable,1
1.3441.2362,None Variable,None Variable,1
1.3441.2632,None Variable,None Variable,1
1.3441.1273,None Variable,None Variable,1
1.3441.923,None Variable,None Variable,1
1.3441.2358,None Variable,None Variable,1
1.3441.3790,None Variable,None Variable,1
1.3441.1746,None Variable,None Variable,1
1.3320.373,None Variable,None Variable,1
1.3441.1405,None Variable,None Variable,1
1.3441.102,None Variable,None Variable,1
1.3441.1594,None Variable,None Variable,1
1.3320.155,None Variable,None Variable,1
1.3441.3155,None Variable,None Variable,1
1.3441.161,None Variable,None Variable,1
1.3441.1968,None Variable,None Variable,1
1.3441.1476,None Variable,None Variable,1
1.3441.1708,None Variable,None Variable,1
1.3441.2270,None Variable,None Variable,1
1.3441.2723,None Variable,None Variable,1
1.3441.3389,None Variable,None Variable,1
1.3441.3092,None Variable,None Variable,1
1.3441.93,None Variable,None Variable,1
1.3441.3816,None Variable,None Variable,1
1.3441.637,None Variable,None Variable,1
1.3441.3362,None Variable,None Variable,1
1.3441.1683,None Variable,None Variable,1
1.3441.2368,None Variable,None Variable,1
1.3441.2960,None Variable,None Variable,1
1.3441.2459,None Variable,None Variable,1
1.3441.3171,None Variable,None Variable,1
1.3441.1754,None Variable,None Variable,1
1.3441.486,None Variable,None Variable,1
1.3441.1832,None Variable,None Variable,1
1.3441.1568,None Variable,None Variable,1
1.3320.99,None Variable,None Variable,1
1.3320.483,None Variable,None Variable,1
1.3441.2981,None Variable,None Variable,1
1.3441.3318,None Variable,None Variable,1
1.3441.3406,None Variable,None Variable,1
1.3441.3598,None Variable,None Variable,1
1.3441.1878,None Variable,None Variable,1
1.3441.927,None Variable,MicroLensing,1
1.3320.94,None Variable,None Variable,1
1.3441.956,None Variable,None Variable,1
1.3441.3743,None Variable,None Variable,1
1.3441.198,None Variable,MicroLensing,1
1.3441.2237,None Variable,None Variable,1
1.3320.215,None Variable,None Variable,1
1.3441.2298,None Variable,None Variable,1
1.3441.2728,None Variable,None Variable,1
1.3320.428,None Variable,None Variable,1
1.3441.977,None Variable,None Variable,1
1.3441.2735,None Variable,None Variable,1
1.3441.3203,None Variable,None Variable,1
1.3441.3085,None Variable,None Variable,1
1.3441.1176,None Variable,None Variable,1
1.3441.2921,None Variable,None Variable,1
1.3441.2952,None Variable,None Variable,1
1.3441.1137,None Variable,None Variable,1
1.3441.1540,None Variable,None Variable,1
1.3441.2524,None Variable,None Variable,1
1.3320.403,None Variable,None Variable,1
1.3441.2551,None Variable,None Variable,1
1.3441.1700,None Variable,None Variable,1
1.3320.234,None Variable,None Variable,1
1.3320.27,None Variable,None Variable,1
1.3441.1124,None Variable,MicroLensing,1
1.3441.830,None Variable,None Variable,1
1.3441.3089,None Variable,None Variable,1
1.3441.2133,None Variable,None Variable,1
1.3441.3104,None Variable,None Variable,1
1.3441.249,None Variable,None Variable,1
1.3441.671,None Variable,None Variable,1
1.3441.892,None Variable,None Variable,1
1.3441.2502,None Variable,None Variable,1
1.3441.3058,None Variable,None Variable,1
1.3441.1990,None Variable,None Variable,1
1.3441.3323,None Variable,None Variable,1
1.3441.3709,None Variable,None Variable,1
1.3441.736,None Variable,None Variable,1
1.3441.1255,None Variable,None Variable,1
1.3441.2136,None Variable,None Variable,1
1.3441.2403,None Variable,None Variable,1
1.3441.1566,None Variable,None Variable,1
1.3441.3224,None Variable,None Variable,1
1.3441.542,None Variable,None Variable,1
1.3441.2337,None Variable,None Variable,1
1.3441.77,None Variable,None Variable,1
1.3441.1143,None Variable,None Variable,1
1.3441.1830,None Variable,None Variable,1
1.3441.2328,None Variable,None Variable,1
1.3441.2692,None Variable,None Variable,1
1.3441.1574,None Variable,None Variable,1
1.3441.1497,None Variable,None Variable,1
1.3441.3328,None Variable,None Variable,1
1.3441.1338,None Variable,None Variable,1
1.3441.3346,None Variable,None Variable,1
1.3441.48,None Variable,Long Periodic Variable,1
1.3441.2463,None Variable,None Variable,1
1.3441.2695,None Variable,None Variable,1
1.3441.1210,None Variable,None Variable,1
1.3320.387,None Variable,None Variable,1
1.3441.574,None Variable,None Variable,1
1.3441.3451,None Variable,None Variable,1
1.3441.2255,None Variable,None Variable,1
1.3441.1002,None Variable,None Variable,1
1.3320.427,None Variable,None Variable,1
1.3441.89,None Variable,None Variable,1
1.3441.1851,None Variable,None Variable,1
1.3441.902,None Variable,None Variable,1
1.3441.1488,None Variable,None Variable,1
1.3441.3772,None Variable,None Variable,1
1.3441.1681,None Variable,None Variable,1
1.3441.2415,None Variable,None Variable,1
1.3441.2108,None Variable,None Variable,1
1.3441.336,None Variable,None Variable,1
1.3320.181,None Variable,None Variable,1
1.3441.864,None Variable,None Variable,1
1.3441.3724,None Variable,None Variable,1
1.3320.44,None Variable,None Variable,1
1.3441.1397,None Variable,None Variable,1
1.3441.1839,None Variable,None Variable,1
1.3441.598,None Variable,None Variable,1
1.3441.2780,None Variable,None Variable,1
1.3441.842,None Variable,None Variable,1
1.3441.315,None Variable,None Variable,1
1.3441.2837,None Variable,None Variable,1
1.3441.1074,None Variable,None Variable,1
1.3441.1380,None Variable,None Variable,1
1.3441.83,None Variable,None Variable,1
1.3441.614,None Variable,None Variable,1
1.3441.449,None Variable,None Variable,1
1.3441.586,None Variable,None Variable,1
1.3441.1927,None Variable,None Variable,1
1.3441.566,None Variable,None Variable,1
1.3441.1728,None Variable,None Variable,1
1.3441.2714,None Variable,None Variable,1
1.3441.2683,None Variable,None Variable,1
1.3441.1372,None Variable,None Variable,1
1.3441.381,None Variable,None Variable,1
1.3441.1465,None Variable,None Variable,1
1.3441.1924,None Variable,None Variable,1
1.3441.2432,None Variable,None Variable,1
1.3441.2267,None Variable,None Variable,1
1.3441.2423,None Variable,None Variable,1
1.3441.3141,None Variable,None Variable,1
1.3441.2759,None Variable,None Variable,1
1.3441.2225,None Variable,None Variable,1
1.3441.3399,None Variable,None Variable,1
1.3441.1051,None Variable,None Variable,1
1.3441.1480,None Variable,None Variable,1
1.3441.368,None Variable,None Variable,1
1.3441.2518,None Variable,None Variable,1
1.3320.232,None Variable,None Variable,1
1.3441.271,None Variable,None Variable,1
1.3320.219,None Variable,None Variable,1
1.3441.2839,None Variable,None Variable,1
1.3441.433,None Variable,None Variable,1
1.3441.2864,None Variable,None Variable,1
1.3441.1541,None Variable,None Variable,1
1.3441.550,None Variable,None Variable,1
1.3441.2878,None Variable,None Variable,1
1.3441.1752,None Variable,None Variable,1
1.3441.3067,None Variable,None Variable,1
1.3441.1684,None Variable,None Variable,1
1.3441.3382,None Variable,None Variable,1
1.3441.3213,None Variable,None Variable,1
1.3441.2535,None Variable,None Variable,1
1.3441.493,None Variable,None Variable,1
1.3441.1328,None Variable,None Variable,1
1.3441.981,None Variable,None Variable,1
1.3441.1272,None Variable,None Variable,1
1.3441.166,None Variable,None Variable,1
1.3320.342,None Variable,None Variable,1
1.3320.271,None Variable,None Variable,1
1.3320.76,None Variable,None Variable,1
1.3441.573,None Variable,None Variable,1
1.3441.3826,None Variable,None Variable,1
1.3441.3390,None Variable,None Variable,1
1.3441.804,None Variable,None Variable,1
1.3320.172,None Variable,None Variable,1
1.3441.2928,None Variable,None Variable,1
1.3441.303,None Variable,None Variable,1
1.3441.78,None Variable,Eclipsing Binaries,1
1.3441.1361,None Variable,None Variable,1
1.3441.2342,None Variable,None Variable,1
1.3441.1417,None Variable,None Variable,1
1.3441.2229,None Variable,None Variable,1
1.3441.2302,None Variable,None Variable,1
1.3441.2663,None Variable,None Variable,1
1.3320.212,None Variable,None Variable,1
1.3320.8,None Variable,MicroLensing,1
1.3441.3232,None Variable,None Variable,1
1.3441.684,None Variable,None Variable,1
1.3441.3152,None Variable,None Variable,1
1.3441.969,None Variable,None Variable,1
1.3441.1972,None Variable,None Variable,1
1.3320.65,None Variable,None Variable,1
1.3441.1777,None Variable,None Variable,1
1.3441.2749,None Variable,None Variable,1
1.3441.1469,None Variable,None Variable,1
1.3320.371,None Variable,Eclipsing Binaries,1
1.3320.122,None Variable,None Variable,1
1.3441.3314,None Variable,None Variable,1
1.3441.3773,None Variable,None Variable,1
1.3441.3576,None Variable,None Variable,1
1.3441.2846,None Variable,None Variable,1
1.3441.38,None Variable,None Variable,1
1.3441.920,None Variable,None Variable,1
1.3441.432,None Variable,None Variable,1
1.3320.133,None Variable,None Variable,1
1.3441.1809,None Variable,None Variable,1
1.3441.3575,None Variable,None Variable,1
1.3441.619,None Variable,None Variable,1
1.3441.1427,None Variable,None Variable,1
1.3441.472,None Variable,None Variable,1
1.3441.3128,None Variable,None Variable,1
1.3441.2361,None Variable,None Variable,1
1.3441.1235,None Variable,None Variable,1
1.3441.338,None Variable,None Variable,1
1.3441.3476,None Variable,None Variable,1
1.3441.2389,None Variable,None Variable,1
1.3441.452,None Variable,None Variable,1
1.3441.3834,None Variable,None Variable,1
1.3441.2690,None Variable,None Variable,1
1.3320.105,None Variable,None Variable,1
1.3441.3035,None Variable,None Variable,1
1.3441.1433,None Variable,None Variable,1
1.3441.2379,None Variable,None Variable,1
1.3320.272,None Variable,None Variable,1
1.3441.3369,None Variable,None Variable,1
1.3441.239,None Variable,None Variable,1
1.3441.2060,None Variable,None Variable,1
1.3441.1202,None Variable,None Variable,1
1.3441.695,None Variable,None Variable,1
1.3320.6,None Variable,MicroLensing,1
1.3441.3674,None Variable,None Variable,1
1.3441.2657,None Variable,None Variable,1
1.3441.1514,None Variable,None Variable,1
1.3441.1100,None Variable,None Variable,1
1.3320.157,None Variable,None Variable,1
1.3441.2791,None Variable,None Variable,1
1.3441.3355,None Variable,None Variable,1
1.3441.1931,None Variable,None Variable,1
1.3441.2173,None Variable,None Variable,1
1.3441.339,None Variable,RR Lyrae,1
